| agree | A260 | (1, 1), (2, 1), (4, 1), (6, 1), (7, 1), (8, 1), (10, 1), (11, 1), (14, 1), (15, 1), (16, 2), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 3), (64, 1) |
| terms | T652 | (1, 1), (2, 2), (4, 1), (6, 1), (7, 1), (8, 1), (10, 2), (11, 1), (14, 1), (15, 1), (16, 1), (17, 1), (19, 1), (20, 2), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 3), (41, 1), (42, 1), (43, 1), (44, 2), (45, 1), (46, 2), (56, 1), (57, 1), (64, 2) |
| conditions | C535 | (1, 1), (2, 2), (4, 1), (6, 1), (7, 1), (8, 1), (10, 2), (11, 1), (14, 1), (15, 1), (16, 1), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (41, 1), (42, 1), (43, 1), (44, 2), (45, 1), (46, 1), (47, 1), (48, 1), (56, 1), (66, 2) |
| privacy | P612 | (1, 1), (2, 4), (4, 1), (6, 1), (7, 1), (8, 1), (10, 1), (11, 1), (14, 1), (15, 1), (16, 1), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 11), (41, 1), (42, 1), (43, 1), (44, 4), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| policy | P420 | (1, 1), (2, 3), (4, 1), (6, 1), (7, 1), (8, 1), (10, 1), (11, 1), (14, 1), (15, 1), (16, 1), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 2), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 3), (41, 1), (42, 1), (43, 1), (44, 3), (45, 1), (46, 1), (47, 1), (48, 1), (49, 3), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (64, 1) |
| aged | A230 | (1, 1), (2, 1), (4, 1), (6, 1), (7, 1), (8, 1), (10, 1), (11, 1), (14, 1), (15, 1), (16, 1), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 2), (35, 1), (36, 1), (37, 1), (38, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1) |
| 16 | 1000 | (1, 1), (2, 1), (4, 1), (6, 1), (7, 5), (8, 1), (10, 1), (11, 3), (14, 1), (15, 1), (16, 4), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 2), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1) |
| sead | S300 | (1, 1), (6, 1), (37, 1) |
| seasoned | S253 | (1, 1), (6, 1), (37, 1) |
| freelance | F645 | (1, 1), (6, 1), (20, 1), (29, 1), (37, 1) |
| journalist | J654 | (1, 1), (2, 1), (6, 1), (8, 1), (17, 1), (20, 1), (26, 1), (29, 1), (35, 1), (37, 1), (38, 1), (44, 1) |
| based | B230 | (1, 1), (2, 2), (6, 1), (11, 1), (15, 1), (16, 1), (20, 3), (29, 2), (33, 1), (37, 2), (38, 1), (41, 2), (44, 2), (46, 1), (57, 2), (61, 1), (64, 2) |
| sarajevo | S621 | (1, 1), (6, 1), (37, 1) |
| bosnia | B250 | (1, 1), (6, 1), (37, 1) |
| herzegovina | H621 | (1, 1), (6, 1), (37, 1) |
| writes | W632 | (1, 1), (6, 1), (8, 1), (10, 1), (19, 1), (32, 1), (35, 1), (37, 1), (38, 1), (43, 1), (64, 1) |
| cloud | C430 | (1, 1), (2, 1), (6, 1), (23, 2), (37, 1), (44, 1), (64, 1), (67, 1) |
| iot | I300 | (1, 1), (6, 1), (37, 1) |
| 5g | 5200 | (1, 1), (6, 1), (37, 1) |
| vpn | V150 | (1, 1), (6, 1), (37, 1), (38, 2) |
| cybersecurity | C162 | (1, 1), (6, 2), (24, 1), (31, 1), (37, 1), (38, 1) |
| ransomware | R525 | (1, 1), (6, 1), (37, 1) |
| breaches | B620 | (1, 1), (6, 1), (37, 1), (38, 1) |
| laws | L200 | (1, 1), (6, 1), (37, 1), (38, 1) |
| regulations | R243 | (1, 1), (6, 1), (29, 1), (37, 1) |
| career | C600 | (1, 1), (2, 2), (4, 1), (6, 1), (11, 1), (23, 1), (26, 1), (33, 1), (37, 1), (44, 2), (49, 1), (57, 1) |
| spanning | S152 | (1, 1), (2, 1), (6, 1), (22, 1), (23, 1), (37, 1), (44, 1) |
| decade | D230 | (1, 1), (2, 2), (4, 1), (6, 1), (16, 1), (37, 1), (44, 2), (45, 1), (47, 1), (49, 2), (60, 1), (64, 1) |
| written | W635 | (1, 1), (2, 1), (6, 2), (11, 1), (19, 1), (32, 1), (33, 1), (37, 1), (43, 1), (44, 1), (48, 1), (57, 1) |
| numerous | N562 | (1, 1), (6, 1), (37, 1), (57, 1) |
| media | M300 | (1, 1), (2, 3), (6, 1), (8, 1), (17, 2), (23, 1), (34, 4), (37, 1), (38, 3), (41, 1), (44, 3), (64, 5) |
| outlets | O343 | (1, 1), (6, 1), (25, 1), (37, 1) |
| al | A400 | (1, 1), (6, 1), (37, 1) |
| jazeera | J260 | (1, 1), (6, 1), (37, 1) |
| balkans | B425 | (1, 1), (6, 1), (37, 1) |
| held | H430 | (1, 1), (6, 1), (11, 1), (33, 1), (37, 1), (57, 1) |
| several | S164 | (1, 1), (6, 1), (10, 1), (24, 2), (27, 2), (31, 1), (33, 3), (37, 1), (45, 2), (46, 1), (57, 2), (59, 2), (60, 1), (64, 5) |
| modules | M342 | (1, 1), (6, 1), (37, 1), (64, 1) |
| writing | W635 | (1, 1), (2, 4), (6, 1), (7, 1), (8, 1), (10, 1), (14, 1), (15, 1), (19, 1), (20, 1), (22, 1), (23, 1), (24, 2), (25, 1), (26, 1), (29, 1), (31, 2), (32, 1), (34, 3), (35, 1), (36, 1), (37, 1), (42, 1), (43, 1), (44, 4), (46, 1), (51, 1) |
| represent | R162 | (1, 1), (6, 1), (34, 1), (37, 1) |
| communications | C523 | (1, 1), (6, 1), (26, 1), (37, 1), (64, 4) |
| world | W643 | (2, 8), (3, 1), (4, 1), (5, 1), (6, 2), (7, 1), (8, 2), (9, 1), (10, 2), (11, 3), (12, 1), (13, 1), (14, 4), (15, 2), (16, 2), (18, 1), (19, 1), (20, 1), (21, 3), (22, 3), (24, 1), (25, 2), (26, 4), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 2), (34, 1), (35, 2), (36, 2), (38, 2), (39, 1), (40, 1), (41, 1), (42, 1), (43, 2), (44, 8), (45, 1), (46, 2), (49, 2), (56, 3), (57, 1), (60, 2), (64, 10) |
| technology | T254 | (2, 15), (3, 1), (4, 1), (5, 1), (9, 1), (10, 3), (12, 1), (13, 1), (16, 3), (18, 1), (20, 2), (23, 2), (24, 1), (27, 1), (31, 1), (34, 1), (39, 1), (40, 1), (44, 15), (45, 1), (46, 1), (49, 1), (59, 1), (64, 5) |
| never | N160 | (2, 3), (7, 1), (11, 2), (30, 1), (33, 1), (34, 1), (36, 1), (44, 3), (45, 1) |
| exciting | E235 | (2, 1), (10, 1), (16, 1), (26, 1), (44, 1), (60, 1), (61, 1) |
| helps | H412 | (2, 1), (34, 1), (37, 1), (44, 1), (45, 1), (51, 1), (57, 1) |
| 70 | 7000 | (2, 2), (44, 2) |
| million | M450 | (2, 2), (6, 3), (8, 1), (25, 2), (44, 2), (49, 1), (54, 1), (60, 1), (64, 2) |
| around | A653 | (2, 2), (4, 1), (8, 1), (11, 1), (14, 1), (16, 2), (17, 1), (19, 1), (20, 3), (21, 1), (25, 2), (30, 1), (34, 1), (35, 1), (36, 2), (38, 1), (44, 2), (45, 5), (49, 1), (57, 5), (60, 1), (63, 1), (64, 5) |
| globe | G410 | (2, 1), (44, 1) |
| find | F530 | (2, 5), (8, 1), (10, 2), (11, 1), (14, 1), (15, 1), (16, 1), (20, 1), (21, 1), (22, 1), (26, 1), (28, 2), (29, 1), (33, 2), (34, 5), (35, 1), (41, 1), (44, 5), (45, 7), (47, 2), (53, 2), (57, 7), (61, 2), (62, 1), (64, 2) |
| tech | T200 | (2, 20), (4, 3), (7, 1), (8, 1), (10, 1), (11, 2), (14, 1), (15, 1), (16, 1), (19, 2), (20, 2), (21, 2), (22, 1), (24, 3), (25, 2), (26, 1), (27, 1), (28, 2), (29, 2), (30, 1), (31, 2), (32, 3), (33, 2), (34, 2), (35, 1), (36, 1), (41, 1), (42, 1), (43, 2), (44, 20), (45, 2), (46, 1), (49, 1) |
| love | L100 | (2, 9), (26, 2), (27, 1), (28, 1), (44, 9), (49, 1), (60, 1) |
| every | E160 | (2, 6), (3, 1), (5, 1), (7, 1), (8, 1), (9, 1), (11, 4), (12, 1), (13, 1), (14, 1), (15, 1), (16, 2), (17, 1), (18, 1), (22, 1), (25, 1), (33, 3), (34, 10), (35, 1), (36, 2), (38, 1), (39, 1), (40, 1), (42, 1), (44, 6), (45, 6), (49, 2), (57, 2), (60, 2) |
| month | M530 | (2, 2), (16, 1), (20, 1), (28, 1), (44, 2), (64, 5) |
| experts | E216 | (2, 2), (38, 2), (44, 2), (57, 1), (60, 1) |
| live | L100 | (2, 5), (8, 2), (11, 1), (22, 1), (33, 1), (44, 5), (52, 1), (53, 1), (64, 5) |
| breathe | B630 | (2, 3), (36, 1), (44, 3) |
| latest | L323 | (2, 5), (4, 1), (8, 3), (10, 2), (11, 1), (14, 1), (15, 3), (16, 1), (17, 1), (19, 2), (21, 2), (22, 1), (25, 2), (26, 1), (30, 1), (32, 1), (33, 1), (34, 1), (35, 4), (38, 1), (41, 3), (42, 1), (43, 1), (44, 5), (45, 2), (46, 1), (49, 2), (64, 2) |
| like | L200 | (2, 5), (4, 3), (7, 1), (8, 2), (10, 2), (11, 5), (15, 1), (16, 5), (17, 2), (19, 1), (20, 2), (21, 2), (23, 3), (24, 4), (25, 1), (26, 1), (28, 2), (30, 2), (31, 1), (32, 4), (33, 1), (34, 5), (36, 1), (38, 6), (42, 1), (44, 5), (45, 6), (46, 3), (51, 1), (53, 1), (57, 24), (60, 2), (61, 2), (64, 2), (66, 2), (67, 2) |
| friend | F653 | (2, 2), (44, 2), (49, 1), (51, 1), (56, 1) |
| advisor | A312 | (2, 1), (26, 1), (44, 1) |
| wo | W000 | (2, 1), (4, 1), (11, 2), (14, 1), (28, 1), (33, 1), (34, 1), (44, 1), (45, 3), (64, 2) |
| talk | T420 | (2, 2), (4, 1), (8, 1), (10, 1), (25, 1), (29, 1), (44, 2), (54, 1), (57, 3), (65, 1) |
| baffle | B140 | (2, 1), (44, 1) |
| jargon | J625 | (2, 1), (44, 1) |
| instead | I523 | (2, 1), (4, 1), (15, 3), (19, 2), (23, 1), (24, 1), (31, 1), (33, 2), (34, 2), (44, 1), (45, 2), (53, 1), (56, 1), (57, 2), (64, 2) |
| offering | O165 | (2, 3), (21, 1), (23, 1), (26, 1), (44, 3), (45, 2) |
| clear | C460 | (2, 1), (11, 2), (25, 1), (44, 1), (56, 1), (57, 1) |
| unbiased | U512 | (2, 3), (44, 3) |
| useful | U214 | (2, 1), (26, 1), (34, 1), (44, 1), (45, 2), (57, 1) |
| advice | A312 | (2, 4), (44, 4), (49, 1) |
| well | W400 | (2, 1), (8, 1), (10, 1), (11, 2), (19, 1), (20, 2), (22, 1), (23, 1), (25, 1), (26, 1), (29, 2), (30, 1), (32, 1), (33, 4), (34, 6), (35, 2), (37, 1), (41, 2), (44, 1), (45, 9), (47, 1), (48, 1), (49, 1), (56, 1), (57, 15), (60, 1), (62, 1), (63, 1), (64, 9), (66, 2) |
| tips | T120 | (2, 1), (11, 1), (44, 1), (45, 1) |
| tricks | T620 | (2, 1), (11, 1), (44, 1), (45, 1) |
| secrets | S263 | (2, 1), (44, 1), (66, 1) |
| culled | C430 | (2, 1), (44, 1) |
| rigorous | R262 | (2, 2), (44, 2) |
| testing | T235 | (2, 4), (16, 1), (19, 1), (41, 1), (44, 4), (45, 5), (63, 1) |
| mission | M250 | (2, 1), (38, 1), (44, 1), (52, 1), (61, 1), (63, 2), (64, 25), (66, 3) |
| simple | S514 | (2, 2), (11, 2), (17, 1), (34, 1), (36, 1), (44, 2), (45, 1) |
| source | S620 | (2, 2), (3, 1), (5, 1), (9, 1), (12, 1), (13, 1), (16, 1), (18, 1), (23, 1), (27, 2), (32, 2), (39, 1), (40, 1), (44, 2), (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (64, 1) |
| everything | E163 | (2, 2), (10, 1), (14, 1), (15, 2), (16, 2), (21, 1), (24, 1), (25, 2), (26, 1), (28, 1), (33, 1), (34, 5), (35, 1), (44, 2), (45, 2), (52, 1), (64, 1) |
| need | N300 | (2, 2), (4, 1), (6, 1), (8, 1), (10, 4), (17, 1), (19, 1), (21, 1), (28, 1), (31, 1), (32, 3), (33, 2), (34, 2), (35, 1), (43, 1), (44, 2), (45, 9), (47, 1), (48, 1), (49, 1), (54, 1), (56, 1), (57, 4), (64, 1) |
| buy | B000 | (2, 3), (4, 1), (21, 2), (31, 1), (34, 18), (44, 3), (45, 8), (57, 2), (64, 1) |
| enjoy | E520 | (2, 1), (15, 3), (34, 1), (35, 1), (42, 1), (44, 1), (45, 1) |
| tell | T400 | (2, 5), (8, 1), (10, 1), (22, 2), (43, 1), (44, 5), (49, 1), (57, 4), (61, 1), (64, 2) |
| greatest | G632 | (2, 2), (44, 2) |
| gear | G600 | (2, 1), (44, 1) |
| best | B230 | (2, 8), (4, 2), (11, 4), (16, 1), (19, 1), (20, 1), (21, 3), (24, 1), (25, 1), (28, 1), (29, 1), (30, 5), (32, 1), (33, 2), (34, 10), (35, 1), (41, 1), (43, 1), (44, 8), (45, 16), (46, 1), (49, 1), (60, 2), (62, 1), (64, 2) |
| deals | D420 | (2, 3), (4, 1), (7, 1), (8, 1), (10, 1), (11, 1), (14, 1), (15, 2), (16, 1), (19, 1), (20, 1), (21, 1), (22, 1), (24, 1), (25, 2), (26, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (41, 2), (42, 1), (43, 1), (44, 3), (45, 1), (46, 1) |
| fantastic | F532 | (2, 2), (4, 1), (34, 2), (44, 2) |
| things | T520 | (2, 2), (10, 1), (11, 2), (16, 2), (19, 1), (23, 1), (24, 1), (28, 1), (33, 6), (36, 1), (43, 1), (44, 2), (45, 1), (49, 1), (57, 23), (59, 1), (64, 1) |
| matters | M362 | (2, 3), (6, 1), (42, 1), (44, 3), (49, 1), (57, 1) |
| morning | M652 | (2, 2), (34, 1), (44, 2) |
| knowing | K520 | (2, 1), (44, 1), (47, 1), (61, 1) |
| worried | W630 | (2, 1), (11, 1), (15, 1), (44, 1), (57, 1), (64, 1) |
| spending | S153 | (2, 2), (7, 1), (14, 1), (22, 1), (36, 1), (42, 1), (44, 2), (45, 1), (48, 1) |
| money | M500 | (2, 3), (8, 1), (25, 1), (30, 2), (34, 4), (44, 3), (45, 2), (57, 7) |
| piece | P200 | (2, 1), (20, 1), (26, 1), (36, 1), (44, 1), (57, 1), (64, 2) |
| central | C536 | (2, 1), (30, 1), (44, 1), (54, 1) |
| lives | L120 | (2, 3), (27, 1), (44, 3) |
| getting | G352 | (2, 2), (4, 1), (19, 1), (20, 1), (29, 1), (34, 3), (42, 1), (44, 2), (45, 3), (46, 1), (57, 3) |
| right | R230 | (2, 6), (8, 2), (10, 2), (11, 5), (16, 1), (17, 1), (19, 3), (20, 2), (23, 1), (32, 1), (33, 4), (34, 6), (38, 1), (41, 1), (44, 6), (45, 7), (46, 2), (52, 1), (57, 2), (60, 1), (64, 2) |
| phone | P500 | (2, 1), (16, 4), (20, 7), (24, 2), (34, 24), (38, 2), (44, 1) |
| crucial | C624 | (2, 1), (27, 1), (44, 1), (45, 1) |
| time | T500 | (2, 7), (4, 2), (6, 1), (7, 2), (8, 2), (10, 2), (11, 3), (14, 1), (15, 2), (16, 2), (17, 2), (19, 3), (21, 3), (22, 1), (26, 1), (28, 1), (31, 2), (32, 2), (33, 2), (34, 4), (35, 1), (36, 1), (37, 1), (38, 1), (41, 2), (42, 1), (43, 4), (44, 7), (45, 18), (46, 2), (48, 1), (49, 1), (51, 1), (55, 1), (56, 2), (57, 7), (58, 1), (59, 1), (60, 3), (61, 5), (62, 1), (64, 6), (66, 1), (67, 1) |
| finding | F535 | (2, 1), (10, 2), (44, 1), (46, 1), (60, 1) |
| tv | T100 | (2, 1), (4, 6), (8, 4), (11, 1), (21, 1), (31, 4), (33, 1), (35, 4), (44, 1), (64, 4) |
| radically | R324 | (2, 2), (44, 2) |
| alter | A436 | (2, 2), (44, 2), (56, 1) |
| success | S200 | (2, 1), (16, 1), (27, 1), (28, 1), (44, 1), (49, 1), (57, 1) |
| family | F540 | (2, 2), (16, 2), (25, 1), (34, 1), (44, 2), (48, 3) |
| night | N230 | (2, 1), (7, 1), (14, 1), (22, 1), (36, 1), (42, 1), (44, 1), (45, 1), (60, 2), (62, 2), (64, 1) |
| buying | B520 | (2, 9), (4, 1), (34, 1), (43, 1), (44, 9), (45, 2) |
| laptop | L131 | (2, 2), (44, 2), (64, 1) |
| save | S100 | (2, 1), (34, 1), (44, 1), (45, 2) |
| stress | S362 | (2, 1), (44, 1), (53, 1) |
| back | B200 | (2, 1), (4, 1), (8, 1), (19, 1), (20, 1), (21, 1), (22, 2), (23, 1), (24, 2), (31, 1), (34, 2), (36, 2), (41, 1), (42, 1), (44, 1), (49, 1), (57, 3), (60, 1), (61, 2), (63, 2), (64, 5), (66, 1) |
| pain | P500 | (2, 1), (44, 1), (49, 1), (56, 2), (58, 1) |
| consider | C523 | (2, 1), (10, 1), (34, 1), (44, 1), (45, 5), (56, 3), (64, 2) |
| helpful | H414 | (2, 1), (11, 1), (33, 1), (44, 1), (46, 1), (64, 1) |
| voice | V200 | (2, 1), (8, 2), (34, 1), (44, 1) |
| pixels | P242 | (2, 1), (31, 1), (34, 4), (44, 1) |
| gigahertz | G263 | (2, 1), (44, 1) |
| monitoring | M536 | (2, 1), (44, 1), (64, 1) |
| help | H410 | (2, 5), (4, 1), (8, 1), (10, 1), (11, 2), (15, 1), (16, 1), (23, 1), (24, 2), (25, 1), (27, 1), (28, 1), (33, 1), (34, 1), (43, 1), (44, 5), (45, 1), (46, 2), (47, 1), (48, 4), (49, 5), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 4), (58, 1), (62, 1), (64, 9), (66, 1) |
| moving | M152 | (2, 1), (35, 1), (44, 1), (61, 1) |
| faster | F236 | (2, 2), (4, 1), (16, 1), (19, 1), (32, 1), (34, 7), (44, 2), (45, 1), (57, 1) |
| go | G000 | (2, 4), (4, 2), (8, 2), (10, 1), (11, 1), (14, 1), (19, 2), (20, 1), (28, 1), (33, 1), (34, 2), (36, 1), (38, 1), (43, 3), (44, 4), (46, 2), (48, 1), (57, 5), (59, 1), (64, 3) |
| beyond | B530 | (2, 3), (8, 1), (22, 21), (25, 1), (28, 1), (31, 1), (34, 1), (44, 3), (57, 3), (60, 1), (64, 1) |
| grown | G650 | (2, 2), (44, 2) |
| trg | T620 | (2, 6), (7, 1), (14, 1), (22, 1), (36, 1), (42, 1), (44, 6) |
| authority | A363 | (2, 1), (44, 1) |
| video | V300 | (2, 3), (6, 1), (8, 3), (14, 2), (22, 3), (24, 1), (26, 2), (34, 2), (35, 3), (38, 1), (44, 3), (46, 3), (64, 2), (65, 1) |
| games | G520 | (2, 5), (6, 3), (8, 1), (11, 1), (14, 1), (15, 2), (26, 3), (28, 2), (32, 3), (33, 1), (34, 2), (35, 1), (36, 1), (42, 1), (43, 1), (44, 5) |
| home | H500 | (2, 2), (4, 2), (11, 1), (15, 1), (20, 3), (21, 2), (25, 1), (29, 1), (30, 3), (33, 1), (44, 2), (45, 1), (57, 1), (60, 1), (64, 2) |
| stories | S362 | (2, 4), (44, 4) |
| insights | I523 | (2, 1), (21, 1), (44, 1), (49, 2) |
| 101 | 1000 | (2, 1), (44, 1) |
| passionate | P253 | (2, 1), (10, 1), (24, 1), (27, 1), (31, 1), (44, 1), (46, 1) |
| telling | T452 | (2, 3), (8, 1), (15, 1), (19, 1), (44, 3), (61, 1) |
| make | M200 | (2, 7), (3, 1), (4, 1), (5, 1), (6, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 3), (16, 1), (17, 1), (18, 1), (22, 1), (23, 1), (24, 1), (25, 1), (32, 3), (33, 2), (34, 4), (36, 2), (38, 1), (39, 1), (40, 1), (41, 1), (44, 7), (45, 6), (49, 1), (51, 2), (52, 1), (53, 1), (55, 1), (56, 1), (57, 9), (62, 1), (63, 2), (64, 2) |
| work | W620 | (2, 2), (8, 1), (10, 3), (15, 1), (24, 1), (28, 1), (33, 2), (34, 3), (35, 1), (42, 1), (44, 2), (45, 5), (46, 2), (48, 2), (55, 1), (57, 16), (64, 7), (66, 1) |
| vital | V340 | (2, 1), (29, 1), (44, 1), (60, 1), (64, 3) |
| parts | P632 | (2, 1), (22, 1), (26, 1), (34, 1), (44, 1), (45, 1), (64, 4) |
| life | L100 | (2, 2), (21, 2), (32, 1), (34, 14), (44, 2), (48, 1), (53, 3), (54, 1), (56, 6), (60, 2), (63, 4), (64, 3) |
| even | E150 | (2, 2), (4, 1), (6, 2), (8, 6), (10, 2), (11, 2), (15, 1), (16, 1), (21, 1), (22, 1), (25, 1), (26, 1), (28, 2), (32, 3), (33, 1), (34, 5), (36, 1), (37, 1), (38, 2), (41, 2), (44, 2), (45, 10), (48, 1), (49, 1), (54, 1), (57, 8), (63, 1), (64, 3) |
| apps | A120 | (2, 1), (6, 2), (15, 1), (17, 2), (20, 1), (25, 1), (29, 5), (44, 1) |
| think | T520 | (2, 7), (11, 1), (16, 1), (17, 1), (23, 1), (24, 1), (28, 2), (33, 2), (38, 1), (42, 1), (44, 7), (48, 1), (53, 1), (57, 27), (60, 1), (64, 1), (67, 1) |
| downloading | D543 | (2, 1), (6, 1), (44, 1) |
| playing | P452 | (2, 2), (11, 4), (19, 1), (33, 3), (34, 2), (41, 1), (43, 1), (44, 2), (57, 1), (64, 1) |
| watching | W325 | (2, 1), (21, 1), (34, 1), (44, 1), (45, 1), (54, 1), (64, 1) |
| relationship | R435 | (2, 1), (44, 1), (57, 2), (64, 2) |
| clicked | C423 | (2, 1), (44, 1) |
| checkout | C230 | (2, 1), (44, 1) |
| either | E360 | (2, 1), (6, 1), (8, 2), (11, 3), (16, 1), (21, 1), (22, 1), (34, 1), (41, 1), (44, 1), (45, 1), (48, 2), (56, 1), (57, 1), (62, 1), (64, 2) |
| continue | C535 | (2, 2), (27, 1), (41, 2), (44, 2), (60, 1), (64, 7) |
| test | T230 | (2, 4), (19, 2), (28, 1), (34, 5), (44, 4), (45, 4), (49, 2), (52, 1), (55, 1), (57, 1), (59, 1), (64, 4) |
| evaluate | E143 | (2, 1), (44, 1), (57, 2) |
| monitor | M536 | (2, 1), (21, 1), (44, 1), (45, 1) |
| changes | C520 | (2, 1), (15, 1), (16, 2), (29, 4), (31, 1), (34, 1), (36, 1), (41, 2), (44, 1), (57, 2), (64, 1) |
| come | C500 | (2, 1), (4, 1), (16, 1), (17, 1), (19, 2), (20, 2), (30, 1), (34, 1), (36, 1), (44, 1), (45, 1), (46, 1), (54, 2), (57, 4), (63, 1), (66, 1) |
| regularly | R246 | (2, 1), (8, 1), (34, 1), (35, 1), (44, 1), (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1) |
| big | B200 | (2, 2), (4, 3), (8, 1), (11, 2), (16, 1), (20, 1), (23, 1), (24, 1), (25, 1), (28, 1), (32, 1), (33, 1), (34, 5), (41, 1), (44, 2), (45, 2), (46, 2), (57, 5), (64, 3) |
| brands | B653 | (2, 1), (16, 1), (44, 1), (45, 2), (64, 1) |
| smartwatch | S563 | (2, 1), (44, 1) |
| headphones | H315 | (2, 2), (4, 1), (11, 1), (21, 8), (33, 1), (44, 2) |
| coffee | C100 | (2, 1), (44, 1) |
| machine | M250 | (2, 1), (32, 1), (44, 1) |
| events | E153 | (2, 1), (22, 1), (44, 1), (60, 1), (64, 2) |
| critical | C632 | (2, 1), (37, 1), (44, 1), (57, 1), (64, 2) |
| happenings | H152 | (2, 1), (44, 1) |
| entertainment | E536 | (2, 1), (4, 1), (8, 2), (11, 1), (21, 3), (24, 1), (31, 1), (33, 1), (35, 2), (44, 1) |
| evs | E120 | (2, 1), (44, 1) |
| smartphones | S563 | (2, 1), (16, 1), (24, 1), (31, 1), (34, 3), (44, 1) |
| smart | S563 | (2, 2), (11, 1), (15, 1), (25, 1), (27, 1), (30, 1), (31, 2), (33, 1), (44, 2), (45, 6), (64, 1) |
| bulbs | B412 | (2, 1), (44, 1) |
| windows | W532 | (2, 1), (19, 1), (24, 1), (27, 7), (31, 1), (32, 2), (44, 1), (45, 1), (64, 1) |
| wearables | W614 | (2, 2), (11, 1), (16, 1), (20, 1), (21, 1), (29, 1), (33, 1), (34, 1), (44, 2) |
| complicated | C514 | (2, 1), (44, 1) |
| meet | M300 | (2, 3), (10, 1), (44, 3), (54, 1) |
| team | T500 | (2, 15), (4, 1), (8, 1), (22, 1), (28, 1), (44, 15), (48, 1), (49, 1), (57, 2), (60, 1), (61, 2), (63, 1), (64, 2), (66, 2) |
| lance | L520 | (2, 3), (44, 3) |
| ulanoff | U451 | (2, 1), (44, 1) |
| links | L520 | (2, 7), (11, 1), (33, 1), (44, 7), (47, 1) |
| navigation | N123 | (2, 4), (11, 1), (22, 1), (29, 2), (33, 1), (44, 4), (56, 1), (64, 5) |
| industry | I532 | (2, 4), (8, 1), (24, 2), (31, 2), (35, 1), (41, 1), (44, 4), (57, 1), (64, 5) |
| veteran | V365 | (2, 1), (44, 1) |
| covered | C163 | (2, 1), (16, 1), (17, 1), (26, 1), (34, 1), (44, 1), (64, 1) |
| since | S520 | (2, 1), (11, 1), (14, 1), (16, 2), (17, 1), (22, 1), (24, 1), (25, 1), (28, 1), (30, 2), (33, 1), (34, 2), (38, 2), (41, 1), (44, 1), (57, 2), (64, 5) |
| pcs | P200 | (2, 1), (43, 1), (44, 1) |
| size | S200 | (2, 2), (4, 2), (16, 1), (20, 1), (34, 3), (44, 2), (45, 2), (61, 1) |
| suitcases | S320 | (2, 1), (44, 1) |
| line | L500 | (2, 1), (8, 1), (11, 1), (16, 5), (23, 1), (31, 1), (33, 1), (35, 1), (44, 1) |
